date,product_category,product_name,units_sold,units_returned,price,discount_percentage,revenue,platform,location
2020-11-11,Protein,SlimFast,0.0,1.0,10.99,25.0,0.0,Online,Chicago
2020-09-23,Immunity Boosters,SlimFast,0.0,1.0,15.0,50.0,0.0,Mobile App,Chicago
2020-10-21,Protein,SuperVita,11.0,1.0,12.5,25.0,0.0,Instore,Chicago
2020-07-01,Protein,SuperVita,25.0,1.0,10.99,25.0,206.0625,Mobile App,Los Angeles
2020-03-18,Energy Drinks,SlimFast,11.0,1.0,12.5,20.0,0.0,Instore,Houston
2020-04-01,Immunity Boosters,SuperVita,26.0,1.0,9.99,50.0,129.87,Instore,New York
2020-12-09,Energy Drinks,MuscleMax,16.0,1.0,12.5,0.0,200.0,Mobile App,Phoenix
2020-09-23,Vitamins,DreamRest,0.0,1.0,10.99,10.0,0.0,Instore,Los Angeles
2020-01-01,Vitamins,ImmunoPro,0.0,1.0,9.99,10.0,0.0,Mobile App,Los Angeles
2020-12-16,Sleep Aids,SlimFast,3.0,1.0,10.99,10.0,29.673,Mobile App,Los Angeles
2020-01-08,Immunity Boosters,SuperVita,0.0,1.0,9.99,10.0,0.0,Online,Los Angeles
2020-10-14,Sleep Aids,SlimFast,0.0,1.0,15.0,0.0,0.0,Mobile App,Chicago
2020-01-22,Protein,DreamRest,0.0,1.0,9.99,25.0,0.0,Online,Los Angeles
2020-09-30,Immunity Boosters,SlimFast,0.0,2.0,9.99,50.0,0.0,Instore,New York
2020-02-05,Energy Drinks,SlimFast,11.0,1.0,12.5,25.0,0.0,Online,Los Angeles
2020-08-19,Energy Drinks,SuperVita,10.0,0.0,15.0,10.0,135.0,Mobile App,Chicago
2020-04-22,Protein,DreamRest,11.0,1.0,9.99,20.0,0.0,Mobile App,New York
2020-06-24,Vitamins,SuperVita,32.0,1.0,12.5,0.0,400.0,Online,New York
2020-01-22,Vitamins,PowerFuel,11.0,2.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-09-16,Weight Loss,SlimFast,14.0,0.0,12.5,20.0,140.0,Instore,Chicago
2020-12-23,Energy Drinks,ImmunoPro,29.0,1.0,12.5,0.0,0.0,Mobile App,Chicago
2020-08-07,Sleep Aids,SlimFast,0.0,2.0,10.99,0.0,0.0,Instore,Chicago
2020-07-01,Immunity Boosters,MuscleMax,0.0,1.0,15.0,0.0,0.0,Online,Houston
2020-10-21,Immunity Boosters,DreamRest,6.0,2.0,9.99,10.0,53.946,Mobile App,New York
2020-09-23,Immunity Boosters,DreamRest,0.0,2.0,15.0,50.0,0.0,Instore,Los Angeles
2020-11-18,Vitamins,DreamRest,29.0,2.0,12.5,25.0,0.0,Instore,New York
2020-04-15,Vitamins,SlimFast,4.0,1.0,10.99,0.0,43.96,Mobile App,New York
2020-09-16,Vitamins,ImmunoPro,21.0,0.0,12.5,20.0,0.0,Online,Houston
2020-09-23,Sleep Aids,PowerFuel,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-06-24,Sleep Aids,SuperVita,16.0,1.0,12.5,25.0,0.0,Instore,Phoenix
2020-10-07,Sleep Aids,SuperVita,43.0,1.0,12.5,0.0,0.0,Instore,Los Angeles
2020-05-20,Sleep Aids,DreamRest,6.0,2.0,9.99,105.0,-2.997,Mobile App,Houston
2020-04-01,Energy Drinks,SlimFast,0.0,0.0,12.5,50.0,0.0,Online,Phoenix
2020-04-22,Immunity Boosters,SuperVita,49.0,1.0,10.99,50.0,269.255,Instore,Chicago
2020-01-15,Vitamins,MuscleMax,11.0,1.0,15.0,20.0,0.0,Instore,Los Angeles
2020-02-05,Protein,SlimFast,0.0,0.0,15.0,50.0,0.0,Mobile App,New York
2020-02-09,Protein,SlimFast,0.0,0.0,10.99,50.0,0.0,Instore,Los Angeles
2020-01-15,Weight Loss,PowerFuel,0.0,2.0,12.5,50.0,0.0,Online,New York
2020-07-29,Energy Drinks,DreamRest,46.0,2.0,9.99,105.0,-22.97700000000003,Instore,New York
2020-08-26,Sleep Aids,PowerFuel,11.0,0.0,9.99,20.0,0.0,Online,Phoenix
2020-06-17,Immunity Boosters,DreamRest,0.0,1.0,15.0,25.0,0.0,Online,Los Angeles
2020-07-01,Weight Loss,PowerFuel,16.0,1.0,9.99,0.0,159.84,Mobile App,Houston
2020-01-01,Weight Loss,MuscleMax,48.0,0.0,12.5,20.0,480.0,Online,Chicago
2020-01-01,Weight Loss,SlimFast,4.0,0.0,9.99,10.0,35.964,Online,Los Angeles
2020-06-24,Vitamins,DreamRest,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-04-29,Immunity Boosters,MuscleMax,0.0,1.0,10.99,50.0,0.0,Online,Chicago
2020-01-22,Protein,SuperVita,10.0,1.0,10.99,50.0,54.95,Mobile App,New York
2020-03-11,Weight Loss,DreamRest,37.0,1.0,15.0,10.0,499.5,Online,Chicago
2020-06-24,Immunity Boosters,SlimFast,11.0,1.0,15.0,20.0,0.0,Online,Phoenix
2020-10-21,Energy Drinks,PowerFuel,3.0,2.0,12.5,50.0,0.0,Mobile App,Phoenix
2020-05-27,Vitamins,MuscleMax,11.0,1.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-06-03,Immunity Boosters,SlimFast,19.0,2.0,9.99,25.0,142.3575,Instore,Chicago
2020-09-23,Energy Drinks,PowerFuel,8.0,1.0,9.99,0.0,79.92,Mobile App,Los Angeles
2020-06-17,Weight Loss,MuscleMax,11.0,2.0,12.5,25.0,0.0,Online,Chicago
2020-01-01,Sleep Aids,PowerFuel,49.0,1.0,10.99,10.0,484.659,Instore,New York
2020-12-23,Energy Drinks,DreamRest,11.0,2.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-15,Sleep Aids,MuscleMax,28.0,0.0,15.0,25.0,315.0,Online,New York
2020-08-19,Vitamins,DreamRest,0.0,2.0,15.0,0.0,0.0,Instore,Houston
2020-09-16,Weight Loss,ImmunoPro,4.0,2.0,15.0,10.0,54.0,Online,New York
2020-11-04,Weight Loss,SuperVita,21.0,0.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-08,Energy Drinks,SlimFast,0.0,1.0,15.0,25.0,0.0,Online,Houston
2020-03-25,Sleep Aids,SuperVita,17.0,1.0,12.5,0.0,0.0,Mobile App,Chicago
2020-01-22,Protein,SuperVita,0.0,1.0,15.0,10.0,0.0,Online,Los Angeles
2020-09-09,Vitamins,DreamRest,28.0,1.0,12.5,10.0,315.0,Instore,Chicago
2020-04-01,Protein,SlimFast,37.0,2.0,15.0,0.0,555.0,Instore,Chicago
2020-05-20,Protein,SlimFast,30.0,1.0,12.5,20.0,0.0,Instore,Phoenix
2020-03-11,Protein,PowerFuel,15.0,1.0,10.99,10.0,148.365,Instore,Chicago
2020-01-08,Energy Drinks,SuperVita,5.0,1.0,12.5,10.0,56.25,Instore,Phoenix
2020-05-06,Energy Drinks,SuperVita,11.0,1.0,12.5,50.0,0.0,Instore,New York
2020-12-23,Energy Drinks,DreamRest,6.0,2.0,15.0,10.0,81.0,Online,New York
2020-07-15,Immunity Boosters,MuscleMax,0.0,0.0,10.99,0.0,0.0,Instore,Los Angeles
2020-12-16,Protein,SlimFast,11.0,1.0,9.99,20.0,0.0,Instore,Chicago
2020-02-26,Weight Loss,SuperVita,11.0,0.0,9.99,20.0,0.0,Mobile App,New York
2020-06-24,Energy Drinks,SuperVita,2.0,0.0,12.5,50.0,12.5,Mobile App,New York
2020-04-15,Vitamins,DreamRest,40.0,1.0,12.5,50.0,0.0,Mobile App,Chicago
2020-10-07,Sleep Aids,SuperVita,41.0,2.0,10.99,10.0,405.531,Online,Phoenix
2020-01-08,Weight Loss,SuperVita,49.0,1.0,12.5,25.0,459.375,Online,Los Angeles
2020-02-26,Vitamins,SlimFast,11.0,0.0,12.5,20.0,0.0,Online,Houston
2020-12-23,Energy Drinks,SlimFast,17.0,0.0,15.0,50.0,127.5,Online,Phoenix
2020-05-20,Sleep Aids,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,Phoenix
2020-09-23,Energy Drinks,SlimFast,3.0,2.0,10.99,0.0,32.97,Mobile App,Houston
2020-03-04,Weight Loss,ImmunoPro,0.0,1.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-02-12,Protein,MuscleMax,11.0,2.0,12.5,20.0,0.0,Mobile App,New York
2020-04-08,Vitamins,MuscleMax,12.0,1.0,12.5,10.0,135.0,Instore,Phoenix
2020-08-05,Sleep Aids,PowerFuel,22.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-08-12,Immunity Boosters,PowerFuel,11.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-01-22,Immunity Boosters,ImmunoPro,5.0,1.0,10.99,25.0,41.21250000000001,Instore,Los Angeles
2020-11-18,Sleep Aids,ImmunoPro,37.0,1.0,15.0,25.0,416.25,Instore,Phoenix
2020-06-24,Sleep Aids,DreamRest,33.0,1.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-03-25,Immunity Boosters,SlimFast,1.0,1.0,12.5,25.0,9.375,Online,New York
2020-08-26,Protein,SlimFast,6.0,1.0,12.5,0.0,75.0,Online,Los Angeles
2020-05-20,Energy Drinks,SuperVita,44.0,2.0,15.0,25.0,495.0,Instore,Los Angeles
2020-05-20,Energy Drinks,SuperVita,0.0,1.0,15.0,25.0,0.0,Online,Phoenix
2020-01-01,Weight Loss,SuperVita,22.0,1.0,12.5,20.0,220.0,Instore,New York
2020-03-06,Weight Loss,DreamRest,17.0,0.0,12.5,10.0,191.25,Mobile App,Phoenix
2020-04-22,Immunity Boosters,SuperVita,0.0,1.0,12.5,10.0,0.0,Mobile App,Los Angeles
2020-08-26,Vitamins,SlimFast,21.0,0.0,10.99,25.0,173.0925,Online,Houston
2020-07-01,Immunity Boosters,ImmunoPro,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-03-18,Sleep Aids,DreamRest,11.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-01-08,Energy Drinks,MuscleMax,14.0,1.0,10.99,50.0,76.93,Online,Los Angeles
2020-09-23,Weight Loss,SuperVita,9.0,2.0,12.5,50.0,56.25,Mobile App,Los Angeles
2020-04-01,Immunity Boosters,ImmunoPro,0.0,2.0,15.0,0.0,0.0,Online,Houston
2020-06-03,Weight Loss,SuperVita,0.0,1.0,15.0,25.0,0.0,Instore,Houston
2020-09-09,Vitamins,DreamRest,0.0,1.0,9.99,0.0,0.0,Instore,Phoenix
2020-04-29,Vitamins,SlimFast,6.0,1.0,12.5,20.0,0.0,Instore,New York
2020-08-19,Vitamins,SuperVita,13.0,1.0,10.99,10.0,128.583,Online,Chicago
2020-10-21,Energy Drinks,SlimFast,30.0,1.0,15.0,0.0,450.0,Instore,Phoenix
2020-01-29,Weight Loss,ImmunoPro,0.0,1.0,10.99,50.0,0.0,Mobile App,Chicago
2020-09-23,Sleep Aids,SlimFast,45.0,0.0,12.5,25.0,0.0,Instore,Houston
2020-10-14,Protein,SlimFast,2.0,1.0,9.99,105.0,-0.9990000000000023,Mobile App,Phoenix
2020-03-11,Weight Loss,ImmunoPro,0.0,0.0,9.99,10.0,0.0,Instore,New York
2020-06-17,Immunity Boosters,SlimFast,11.0,2.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-07-22,Protein,ImmunoPro,11.0,1.0,15.0,20.0,0.0,Mobile App,Phoenix
2020-07-01,Immunity Boosters,SuperVita,0.0,1.0,12.5,25.0,0.0,Instore,Chicago
2020-04-08,Vitamins,SuperVita,0.0,1.0,12.5,10.0,0.0,Online,New York
2020-01-15,Weight Loss,DreamRest,18.0,0.0,12.5,20.0,0.0,Online,Chicago
2020-09-16,Energy Drinks,MuscleMax,41.0,1.0,9.99,20.0,327.672,Mobile App,Houston
2020-09-16,Immunity Boosters,SuperVita,11.0,1.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-05-20,Vitamins,ImmunoPro,24.0,1.0,9.99,0.0,239.76,Mobile App,Houston
2020-08-12,Immunity Boosters,SuperVita,11.0,1.0,10.99,20.0,0.0,Instore,New York
2020-10-28,Vitamins,PowerFuel,16.0,0.0,12.5,0.0,200.0,Instore,New York
2020-10-07,Sleep Aids,MuscleMax,11.0,1.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-10-14,Vitamins,PowerFuel,2.0,0.0,9.99,25.0,14.985,Instore,New York
2020-02-19,Immunity Boosters,PowerFuel,15.0,1.0,12.5,50.0,0.0,Instore,Los Angeles
2020-09-02,Protein,SlimFast,18.0,2.0,12.5,25.0,0.0,Online,Houston
2020-11-11,Weight Loss,SuperVita,21.0,1.0,12.5,25.0,0.0,Mobile App,Houston
2020-03-25,Sleep Aids,SuperVita,1.0,1.0,12.5,105.0,-0.625,Online,Chicago
2020-12-23,Protein,MuscleMax,21.0,2.0,10.99,105.0,-11.5395,Mobile App,Chicago
2020-10-28,Energy Drinks,PowerFuel,0.0,1.0,9.99,50.0,0.0,Mobile App,Houston
2020-08-19,Energy Drinks,ImmunoPro,3.0,2.0,12.5,50.0,0.0,Instore,Los Angeles
2020-01-29,Energy Drinks,SuperVita,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-03-25,Weight Loss,MuscleMax,21.0,1.0,12.5,0.0,0.0,Instore,New York
2020-09-16,Weight Loss,SuperVita,11.0,1.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-06-03,Energy Drinks,ImmunoPro,27.0,1.0,15.0,0.0,405.0,Instore,Los Angeles
2020-11-18,Energy Drinks,SuperVita,5.0,1.0,12.5,50.0,31.25,Mobile App,Chicago
2020-04-01,Immunity Boosters,SlimFast,8.0,1.0,9.99,20.0,63.936,Online,Chicago
2020-09-23,Sleep Aids,PowerFuel,43.0,1.0,10.99,50.0,236.285,Online,Houston
2020-11-11,Immunity Boosters,MuscleMax,22.0,2.0,12.5,0.0,275.0,Instore,Houston
2020-03-18,Weight Loss,DreamRest,5.0,2.0,12.5,10.0,0.0,Mobile App,Los Angeles
2020-12-23,Weight Loss,SlimFast,20.0,1.0,9.99,105.0,-9.990000000000009,Mobile App,Los Angeles
2020-03-18,Energy Drinks,DreamRest,35.0,0.0,9.99,20.0,279.72,Instore,Los Angeles
2020-08-07,Vitamins,DreamRest,0.0,1.0,10.99,50.0,0.0,Instore,Los Angeles
2020-06-24,Vitamins,ImmunoPro,11.0,2.0,15.0,20.0,0.0,Online,Los Angeles
2020-11-04,Sleep Aids,ImmunoPro,0.0,1.0,9.99,20.0,0.0,Online,Chicago
2020-09-16,Protein,SlimFast,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-10-07,Sleep Aids,SuperVita,37.0,1.0,10.99,50.0,203.315,Instore,Los Angeles
2020-06-17,Vitamins,SlimFast,27.0,1.0,10.99,0.0,296.73,Instore,New York
2020-11-25,Protein,ImmunoPro,0.0,1.0,12.5,10.0,0.0,Instore,Houston
2020-04-29,Immunity Boosters,SuperVita,0.0,1.0,9.99,50.0,0.0,Instore,Los Angeles
2020-08-05,Sleep Aids,SuperVita,7.0,1.0,12.5,0.0,0.0,Mobile App,Chicago
2020-10-07,Weight Loss,MuscleMax,18.0,0.0,12.5,10.0,0.0,Instore,Houston
2020-12-09,Vitamins,SuperVita,20.0,2.0,9.99,20.0,159.84,Instore,Los Angeles
2020-01-22,Weight Loss,SlimFast,0.0,1.0,12.5,0.0,0.0,Mobile App,New York
2020-11-25,Weight Loss,DreamRest,11.0,1.0,9.99,20.0,0.0,Online,Los Angeles
2020-04-22,Energy Drinks,SuperVita,0.0,1.0,15.0,0.0,0.0,Instore,New York
2020-05-27,Sleep Aids,SlimFast,18.0,2.0,12.5,25.0,0.0,Online,Chicago
2020-03-18,Immunity Boosters,SlimFast,11.0,2.0,9.99,20.0,0.0,Instore,Houston
2020-01-29,Energy Drinks,ImmunoPro,0.0,2.0,9.99,20.0,0.0,Mobile App,Houston
2020-03-04,Vitamins,ImmunoPro,45.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-01-04,Sleep Aids,SuperVita,0.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-08-05,Weight Loss,MuscleMax,11.0,0.0,12.5,20.0,0.0,Mobile App,New York
2020-01-22,Sleep Aids,SuperVita,0.0,2.0,12.5,50.0,0.0,Online,New York
2020-02-05,Energy Drinks,SlimFast,28.0,1.0,9.99,10.0,251.748,Instore,Los Angeles
2020-12-23,Immunity Boosters,MuscleMax,36.0,0.0,10.99,50.0,197.82,Instore,Los Angeles
2020-10-07,Weight Loss,ImmunoPro,9.0,1.0,10.99,25.0,74.1825,Instore,New York
2020-03-04,Immunity Boosters,SlimFast,0.0,2.0,15.0,10.0,0.0,Instore,Houston
2020-01-01,Vitamins,PowerFuel,11.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-04-11,Energy Drinks,PowerFuel,11.0,0.0,10.99,20.0,96.712,Instore,New York
2020-06-24,Vitamins,MuscleMax,11.0,2.0,15.0,20.0,0.0,Mobile App,Chicago
2020-08-01,Weight Loss,SlimFast,0.0,1.0,12.5,10.0,0.0,Instore,Chicago
2020-04-29,Energy Drinks,SlimFast,0.0,1.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-02-26,Vitamins,SuperVita,0.0,1.0,15.0,50.0,0.0,Mobile App,Houston
2020-04-08,Protein,SlimFast,0.0,2.0,12.5,50.0,0.0,Online,Los Angeles
2020-12-16,Protein,ImmunoPro,22.0,2.0,15.0,10.0,297.0,Instore,Phoenix
2020-03-18,Energy Drinks,ImmunoPro,40.0,1.0,10.99,10.0,395.64,Mobile App,Los Angeles
2020-07-08,Protein,SuperVita,47.0,1.0,9.99,1.1102230246251565e-14,469.53,Online,Chicago
2020-10-07,Protein,ImmunoPro,43.0,1.0,12.5,25.0,0.0,Instore,New York
2020-06-24,Vitamins,DreamRest,0.0,1.0,9.99,20.0,0.0,Mobile App,Los Angeles
2020-04-29,Weight Loss,PowerFuel,0.0,1.0,10.99,50.0,0.0,Online,Los Angeles
2020-05-13,Weight Loss,DreamRest,11.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-05-06,Energy Drinks,SlimFast,28.0,1.0,15.0,10.0,378.0,Mobile App,Los Angeles
2020-02-26,Immunity Boosters,DreamRest,0.0,1.0,15.0,10.0,0.0,Instore,Los Angeles
2020-08-05,Protein,ImmunoPro,7.0,1.0,10.99,10.0,69.23700000000001,Instore,Chicago
2020-10-14,Weight Loss,SlimFast,0.0,2.0,15.0,10.0,0.0,Instore,Phoenix
2020-07-01,Immunity Boosters,SlimFast,0.0,1.0,10.99,25.0,0.0,Instore,Chicago
2020-05-06,Immunity Boosters,SlimFast,0.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-02-12,Immunity Boosters,SlimFast,45.0,0.0,10.99,10.0,445.095,Online,Chicago
2020-12-23,Protein,SlimFast,4.0,1.0,10.99,0.0,43.96,Mobile App,Los Angeles
2020-07-29,Sleep Aids,SuperVita,0.0,1.0,15.0,50.0,0.0,Instore,Los Angeles
2020-02-26,Energy Drinks,SlimFast,13.0,1.0,9.99,10.0,116.883,Mobile App,Phoenix
2020-03-04,Sleep Aids,PowerFuel,25.0,2.0,9.99,10.0,224.775,Instore,Los Angeles
2020-07-22,Immunity Boosters,ImmunoPro,11.0,1.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-10-21,Sleep Aids,SlimFast,45.0,2.0,12.5,25.0,0.0,Online,Los Angeles
2020-07-15,Vitamins,SlimFast,0.0,1.0,15.0,10.0,0.0,Mobile App,Los Angeles
2020-01-15,Weight Loss,MuscleMax,11.0,1.0,10.99,0.0,120.89,Online,Houston
2020-09-09,Sleep Aids,SuperVita,0.0,1.0,12.5,10.0,0.0,Mobile App,Phoenix
2020-04-01,Sleep Aids,SlimFast,11.0,2.0,12.5,20.0,0.0,Online,Phoenix
2020-01-15,Immunity Boosters,ImmunoPro,0.0,0.0,9.99,25.0,0.0,Mobile App,Houston
2020-01-15,Energy Drinks,MuscleMax,7.0,0.0,15.0,50.0,52.5,Instore,Los Angeles
2020-09-12,Energy Drinks,PowerFuel,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-02-19,Immunity Boosters,SuperVita,11.0,1.0,12.5,0.0,0.0,Instore,Phoenix
2020-03-04,Protein,ImmunoPro,33.0,2.0,12.5,20.0,0.0,Instore,New York
2020-04-01,Vitamins,SlimFast,4.0,1.0,10.99,25.0,32.97,Mobile App,Los Angeles
2020-04-01,Weight Loss,SuperVita,6.0,1.0,10.99,0.0,65.94,Instore,Los Angeles
2020-12-16,Protein,PowerFuel,11.0,1.0,15.0,20.0,0.0,Online,Chicago
2020-05-13,Sleep Aids,SuperVita,0.0,2.0,10.99,0.0,0.0,Instore,Chicago
2020-10-07,Protein,SuperVita,0.0,1.0,12.5,25.0,0.0,Online,New York
2020-08-05,Weight Loss,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-10-07,Immunity Boosters,MuscleMax,43.0,0.0,12.5,20.0,0.0,Instore,Houston
2020-10-14,Energy Drinks,ImmunoPro,0.0,1.0,10.99,20.0,0.0,Instore,New York
2020-01-22,Sleep Aids,SlimFast,0.0,1.0,10.99,25.0,0.0,Mobile App,Phoenix
2020-06-03,Energy Drinks,PowerFuel,49.0,2.0,10.99,0.0,538.51,Instore,New York
2020-05-06,Vitamins,SuperVita,38.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-09-23,Immunity Boosters,SlimFast,0.0,2.0,10.99,50.0,0.0,Instore,New York
2020-07-08,Sleep Aids,SlimFast,14.0,2.0,12.5,20.0,0.0,Instore,Chicago
2020-07-15,Vitamins,SuperVita,10.0,1.0,12.5,0.0,125.0,Instore,New York
2020-06-24,Energy Drinks,SlimFast,1.0,0.0,10.99,0.0,10.99,Mobile App,Phoenix
2020-02-19,Vitamins,SlimFast,33.0,1.0,15.0,0.0,495.0,Instore,Chicago
2020-12-09,Vitamins,SuperVita,41.0,1.0,12.5,50.0,0.0,Online,Phoenix
2020-12-23,Weight Loss,PowerFuel,0.0,0.0,9.99,25.0,0.0,Instore,Houston
2020-08-12,Vitamins,DreamRest,0.0,1.0,12.5,10.0,0.0,Mobile App,Chicago
2020-03-18,Protein,ImmunoPro,1.0,1.0,15.0,0.0,15.0,Instore,Houston
2020-06-03,Immunity Boosters,ImmunoPro,0.0,2.0,10.99,0.0,0.0,Instore,Phoenix
2020-07-15,Vitamins,SlimFast,0.0,0.0,12.5,20.0,0.0,Instore,New York
2020-12-09,Energy Drinks,SuperVita,11.0,1.0,12.5,10.0,0.0,Online,Los Angeles
2020-05-06,Sleep Aids,DreamRest,0.0,1.0,9.99,50.0,0.0,Instore,New York
2020-02-26,Vitamins,MuscleMax,2.0,0.0,12.5,20.0,0.0,Instore,New York
2020-04-15,Immunity Boosters,DreamRest,11.0,1.0,10.99,20.0,0.0,Mobile App,Phoenix
2020-07-29,Weight Loss,ImmunoPro,0.0,1.0,10.99,10.0,0.0,Online,Houston
2020-01-08,Energy Drinks,SuperVita,0.0,1.0,9.99,50.0,0.0,Mobile App,Los Angeles
2020-10-21,Protein,SuperVita,11.0,1.0,12.5,50.0,0.0,Online,New York
2020-05-27,Energy Drinks,SuperVita,24.0,0.0,12.5,20.0,0.0,Mobile App,Chicago
2020-09-09,Vitamins,SlimFast,39.0,1.0,10.99,105.0,-21.43049999999999,Mobile App,New York
2020-03-04,Immunity Boosters,SlimFast,1.0,0.0,10.99,25.0,8.2425,Mobile App,Los Angeles
2020-07-22,Weight Loss,ImmunoPro,24.0,0.0,10.99,25.0,197.82,Mobile App,Chicago
2020-07-15,Protein,SlimFast,11.0,2.0,12.5,50.0,0.0,Online,Chicago
2020-06-03,Vitamins,ImmunoPro,13.0,1.0,12.5,50.0,0.0,Instore,Los Angeles
2020-05-06,Weight Loss,SuperVita,12.0,0.0,12.5,20.0,0.0,Instore,Chicago
2020-04-15,Energy Drinks,PowerFuel,14.0,1.0,10.99,0.0,153.86,Online,Phoenix
2020-02-05,Protein,ImmunoPro,8.0,2.0,12.5,0.0,100.0,Online,Los Angeles
2020-05-20,Energy Drinks,SuperVita,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-01-01,Protein,DreamRest,0.0,1.0,12.5,10.0,0.0,Instore,Chicago
2020-09-30,Sleep Aids,ImmunoPro,0.0,1.0,10.99,20.0,0.0,Instore,Chicago
2020-08-19,Vitamins,ImmunoPro,0.0,1.0,9.99,25.0,0.0,Instore,Los Angeles
2020-07-15,Weight Loss,ImmunoPro,0.0,1.0,10.99,20.0,0.0,Online,Los Angeles
2020-07-22,Protein,MuscleMax,0.0,1.0,12.5,25.0,0.0,Online,Houston
2020-07-29,Vitamins,SlimFast,0.0,2.0,10.99,10.0,0.0,Online,Houston
2020-09-16,Vitamins,ImmunoPro,35.0,0.0,12.5,10.0,393.75,Online,Los Angeles
2020-02-12,Vitamins,MuscleMax,0.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-08-05,Vitamins,SuperVita,11.0,0.0,12.5,20.0,0.0,Mobile App,New York
2020-08-07,Protein,PowerFuel,22.0,2.0,9.99,0.0,219.78,Mobile App,New York
2020-06-03,Energy Drinks,SuperVita,47.0,1.0,12.5,20.0,0.0,Instore,Houston
2020-01-01,Energy Drinks,SlimFast,11.0,0.0,9.99,20.0,0.0,Instore,Chicago
2020-07-22,Immunity Boosters,MuscleMax,19.0,1.0,15.0,25.0,213.75,Instore,Phoenix
2020-04-15,Sleep Aids,MuscleMax,40.0,2.0,12.5,105.0,-25.0,Mobile App,Los Angeles
2020-02-05,Weight Loss,SlimFast,27.0,2.0,10.99,20.0,237.384,Instore,Chicago
2020-10-14,Weight Loss,MuscleMax,0.0,1.0,12.5,50.0,0.0,Online,New York
2020-07-29,Weight Loss,MuscleMax,0.0,1.0,12.5,10.0,0.0,Online,Los Angeles
2020-06-24,Immunity Boosters,SuperVita,2.0,1.0,9.99,10.0,17.982,Mobile App,Houston
2020-02-26,Sleep Aids,SuperVita,8.0,1.0,12.5,0.0,100.0,Instore,Los Angeles
2020-10-07,Energy Drinks,DreamRest,0.0,1.0,10.99,0.0,0.0,Mobile App,Chicago
2020-09-23,Vitamins,SuperVita,11.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-04-15,Vitamins,SlimFast,10.0,1.0,15.0,50.0,75.0,Instore,Los Angeles
2020-06-17,Protein,SuperVita,49.0,0.0,9.99,105.0,-24.47550000000001,Mobile App,Houston
2020-12-23,Weight Loss,DreamRest,0.0,2.0,12.5,50.0,0.0,Instore,New York
2020-12-02,Energy Drinks,SuperVita,25.0,1.0,9.99,25.0,187.3125,Mobile App,Chicago
2020-07-08,Protein,DreamRest,0.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-04-08,Protein,SuperVita,24.0,2.0,9.99,50.0,119.88,Online,Los Angeles
2020-04-22,Immunity Boosters,ImmunoPro,38.0,1.0,12.5,20.0,380.0,Mobile App,Phoenix
2020-11-11,Vitamins,SuperVita,20.0,1.0,15.0,0.0,300.0,Online,Chicago
2020-09-09,Weight Loss,DreamRest,11.0,0.0,9.99,20.0,0.0,Instore,Chicago
2020-07-01,Protein,SlimFast,48.0,0.0,12.5,25.0,0.0,Mobile App,Houston
2020-04-22,Energy Drinks,PowerFuel,0.0,1.0,10.99,20.0,0.0,Online,New York
2020-01-01,Protein,ImmunoPro,32.0,1.0,10.99,20.0,281.344,Mobile App,Chicago
2020-11-18,Protein,DreamRest,8.0,0.0,9.99,0.0,79.92,Instore,Houston
2020-10-14,Protein,MuscleMax,19.0,1.0,12.5,0.0,237.5,Instore,Houston
2020-07-15,Protein,SuperVita,37.0,2.0,10.99,105.0,-20.33150000000001,Online,Chicago
2020-06-24,Weight Loss,SuperVita,11.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
